"Species","Year","Plot","Subplot","Treat.Code","germ.tot","germ.proj","trt.mort","pst.mort","tot.mort","viable","cover.g","p.mort","PC.G","PC.F","PC.s13"
"Lasthenia californica",2016,82,"No Grass","C",7,7,0,0,0,54,NA,0,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2016,81,"Grass","D",13,13,1,4,5,54,80,0.384615384615385,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2017,49,"No Grass","W",24,15,0,0,0,100,NA,0,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2017,30,"No Grass","C",24,15,0,2,2,100,NA,0.133333333333333,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2016,98,"Grass","C",7,7,0,4,4,54,75,0.571428571428571,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2017,23,"Grass","W",45,15,0,2,2,100,70,0.133333333333333,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2017,17,"Grass","W",54,15,0,0,0,100,90,0,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2017,84,"No Grass","C",56,15,0,0,0,100,NA,0,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2016,18,"Grass","C",9,9,3,1,4,54,40,0.444444444444444,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2016,92,"Grass","C",14,11,0,1,1,54,25,0.0909090909090909,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2017,30,"Grass","C",28,18,3,0,3,100,75,0.166666666666667,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2017,55,"No Grass","W",18,16,1,0,1,100,NA,0.0625,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2017,98,"Grass","C",22,15,0,0,0,100,80,0,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2017,15,"No Grass","W",30,15,0,0,0,100,NA,0,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2017,59,"Grass","W",39,15,0,0,0,100,100,0,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2016,91,"No Grass","D",17,17,0,3,3,54,NA,0.176470588235294,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2016,97,"Grass","D",6,6,0,5,5,54,60,0.833333333333333,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2016,29,"No Grass","W",4,4,0,0,0,54,NA,0,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",2016,99,"Grass","D",2,2,1,1,2,54,90,1,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Plantago erecta",2016,5,"Grass","W",54,28,1,0,1,84,30,0.0357142857142857,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,56,"Grass","C",37,22,1,0,1,84,70,0.0454545454545455,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,97,"Grass","D",38,28,7,0,8,84,60,0.285714285714286,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,37,"Grass","W",84,25,3,1,4,84,30,0.16,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,82,"No Grass","C",21,20,11,1,12,99,NA,0.6,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,83,"No Grass","D",18,15,2,0,2,84,NA,0.133333333333333,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,97,"No Grass","D",45,24,4,1,5,84,NA,0.208333333333333,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,56,"No Grass","C",37,24,4,1,5,84,NA,0.208333333333333,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,98,"Grass","C",55,26,4,1,5,84,75,0.192307692307692,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,5,"No Grass","W",31,25,2,1,3,84,NA,0.12,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,49,"Grass","W",43,25,1,0,4,84,90,0.16,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,93,"Grass","D",84,28,5,1,6,84,25,0.214285714285714,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,15,"Grass","W",34,27,6,0,6,84,25,0.222222222222222,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,23,"Grass","W",64,31,4,1,5,84,30,0.161290322580645,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,17,"Grass","W",45,15,0,0,0,99,90,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,49,"Grass","W",65,15,0,0,0,99,100,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,15,"No Grass","W",69,37,4,0,5,84,NA,0.135135135135135,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,59,"No Grass","W",42,29,9,0,9,84,NA,0.310344827586207,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,23,"No Grass","W",75,25,0,0,0,84,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,81,"Grass","D",42,27,2,1,3,84,80,0.111111111111111,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,50,"Grass","C",29,20,0,0,0,84,70,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,99,"Grass","D",29,22,1,1,2,84,90,0.0909090909090909,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,98,"No Grass","C",81,15,0,0,0,99,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,17,"Grass","W",56,27,4,0,5,84,80,0.185185185185185,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,81,"No Grass","D",56,34,5,0,7,84,NA,0.205882352941176,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,99,"No Grass","D",45,23,4,0,4,84,NA,0.173913043478261,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,49,"No Grass","W",77,15,0,0,0,99,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,18,"Grass","C",45,15,0,0,0,99,95,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,29,"No Grass","W",55,26,2,1,3,84,NA,0.115384615384615,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,17,"No Grass","W",37,27,9,0,13,84,NA,0.481481481481481,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,82,"Grass","C",78,35,8,1,10,84,10,0.285714285714286,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,29,"No Grass","W",86,15,0,1,1,99,NA,0.0666666666666667,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,18,"Grass","C",21,18,7,0,7,84,40,0.388888888888889,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,30,"Grass","C",84,27,0,0,0,84,35,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,92,"Grass","C",50,15,0,0,0,99,100,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,82,"No Grass","C",50,34,15,0,15,84,NA,0.441176470588235,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,18,"No Grass","C",23,19,7,0,8,84,NA,0.421052631578947,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,19,"Grass","W",67,15,0,0,0,99,85,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,5,"No Grass","W",65,16,1,0,1,99,NA,0.0625,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,55,"Grass","W",67,15,0,1,1,99,40,0.0666666666666667,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,19,"Grass","W",60,22,2,0,2,84,30,0.0909090909090909,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,83,"Grass","D",40,26,2,0,3,84,80,0.115384615384615,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,84,"No Grass","C",49,28,2,2,4,84,NA,0.142857142857143,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,59,"No Grass","W",67,15,0,0,0,99,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,98,"Grass","C",99,15,0,0,0,99,80,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,19,"No Grass","W",78,15,0,0,0,99,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,15,"No Grass","W",89,15,0,0,0,99,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,37,"Grass","W",65,15,0,0,0,99,80,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,55,"No Grass","W",68,15,0,0,0,99,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,19,"No Grass","W",81,30,4,5,10,84,NA,0.333333333333333,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,37,"No Grass","W",74,15,0,0,0,99,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,89,"No Grass","D",50,26,4,2,6,84,NA,0.230769230769231,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,84,"Grass","C",24,20,1,1,2,84,40,0.1,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,59,"Grass","W",52,21,1,0,1,84,40,0.0476190476190476,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,23,"No Grass","W",87,15,1,0,1,99,NA,0.0666666666666667,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,59,"Grass","W",76,15,0,0,0,99,100,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,84,"No Grass","C",69,15,0,0,0,99,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,5,"Grass","W",75,15,1,1,2,99,80,0.133333333333333,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,93,"No Grass","D",61,19,2,0,2,84,NA,0.105263157894737,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,49,"No Grass","W",35,25,3,1,4,84,NA,0.16,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,96,"Grass","C",38,27,4,0,6,84,30,0.222222222222222,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,89,"Grass","D",80,23,1,0,1,84,10,0.0434782608695652,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,29,"Grass","W",56,21,0,0,0,84,50,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,95,"Grass","D",44,25,2,0,4,84,30,0.16,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,96,"No Grass","C",32,22,2,0,2,84,NA,0.0909090909090909,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,30,"No Grass","C",53,25,1,0,1,84,NA,0.04,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,95,"No Grass","D",54,25,4,0,4,84,NA,0.16,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,30,"No Grass","C",99,15,0,0,0,99,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,92,"No Grass","C",72,15,0,0,0,99,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,82,"Grass","C",87,18,3,1,4,99,45,0.222222222222222,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,50,"No Grass","C",31,22,2,1,3,84,NA,0.136363636363636,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,50,"Grass","C",61,15,0,0,0,99,95,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,91,"Grass","D",66,31,9,0,12,84,50,0.387096774193548,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,15,"Grass","W",89,15,0,1,1,99,30,0.0666666666666667,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,86,"Grass","C",77,15,0,0,0,99,40,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,18,"No Grass","C",41,15,0,0,0,99,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,91,"No Grass","D",66,32,8,3,16,84,NA,0.5,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,84,"Grass","C",72,15,0,1,1,99,50,0.0666666666666667,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,55,"Grass","W",36,22,1,0,1,84,80,0.0454545454545455,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,92,"Grass","C",65,27,4,0,5,84,25,0.185185185185185,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,55,"No Grass","W",33,23,2,1,3,84,NA,0.130434782608696,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,56,"Grass","C",60,15,0,0,0,99,80,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,56,"No Grass","C",96,15,0,0,0,99,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,92,"No Grass","C",62,21,3,0,3,84,NA,0.142857142857143,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,86,"No Grass","C",74,15,0,0,0,99,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,98,"No Grass","C",42,21,1,1,2,84,NA,0.0952380952380952,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,50,"No Grass","C",99,15,0,0,0,99,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,96,"Grass","C",67,15,0,0,0,99,25,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2016,37,"No Grass","W",47,25,5,1,6,84,NA,0.24,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,96,"No Grass","C",81,15,0,0,0,99,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,17,"No Grass","W",59,15,0,0,0,99,NA,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,23,"Grass","W",99,15,0,0,0,99,70,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,29,"Grass","W",81,15,0,0,0,99,85,0,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",2017,30,"Grass","C",86,15,0,0,0,99,75,0,0.102902256973463,-1.01453268637674,0.0861268277326971
