"Species","Plot","Subplot","Treat.Code","Year","Date","flo.a","flo.b","flo.c","avg.flo","sd.flo","n.ind","avg.seed.inf","n.seed.ind","cov.g","PC.G","PC.F","PC.s13"
"Lasthenia californica",89,"Grass","D",2016,"2016-05-08",0,1,13,1.4,0.547722557505166,5,35.5384615384615,27.1276922958462,10,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",17,"No Grass","W",2016,"2016-05-08",0,0,6,1.4,0.547722557505166,5,37,28.243333321,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",5,"No Grass","W",2016,"2016-05-08",0,0,3,1.33333333333333,0.577350269189626,3,62,45.0730158533334,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",92,"Grass","C",2016,"2016-05-08",0,0,10,1.2,0.447213595499958,5,25,16.35714285,25,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",23,"No Grass","W",2016,"2016-05-08",0,0,3,2,1,3,49,53.43333331,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",56,"Grass","C",2016,"2016-05-08",0,1,1,1,0,2,2,1.09047619,70,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",50,"Grass","C",2016,"2016-05-08",0,0,3,1.33333333333333,0.577350269189626,3,29,21.0825396733334,70,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",37,"No Grass","W",2017,"2017-05-19",0,0,2,1.4,0.547722557505166,5,20.6666666666667,28.1682692218666,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",96,"No Grass","C",2016,"2016-05-08",0,0,3,1.66666666666667,0.577350269189626,3,35,31.8055555416666,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",59,"No Grass","W",2016,"2016-05-08",0,0,7,2,1.22474487139159,5,48.6923076923077,53.0978021746154,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",18,"No Grass","C",2016,"2016-05-08",0,0,13,2.2,0.836660026534076,5,67.1538461538462,80.5526373274618,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",83,"No Grass","D",2016,"2016-05-08",0,0,3,1.33333333333333,0.577350269189626,3,30.6666666666667,22.2941798844444,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",97,"Grass","D",2016,"2016-04-24",0,3,0,1,0,3,1,0.545238095,60,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",15,"Grass","W",2016,"2016-05-08",0,0,2,1,0,2,63,34.349999985,25,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",82,"No Grass","C",2016,"2016-05-08",0,0,7,2,0.707106781186548,5,42.8571428571429,46.7346938571428,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",96,"Grass","C",2016,"2016-05-08",0,0,2,1,0,2,44.5,24.2630952275,30,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",97,"No Grass","D",2016,"2016-05-08",0,0,4,2,1,3,25.3333333333333,27.6253968133333,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",50,"No Grass","C",2016,"2016-05-08",0,0,5,1.4,0.547722557505166,5,26,19.846666658,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",83,"Grass","D",2016,"2016-05-08",1,0,1,1,0,2,68,37.07619046,80,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",92,"No Grass","C",2016,"2016-05-08",0,2,4,1.6,0.547722557505166,5,35,30.53333332,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",18,"Grass","C",2016,"2016-05-08",0,0,5,1.6,0.894427190999916,5,44.6666666666667,38.9663491893334,40,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",30,"No Grass","C",2016,"2016-05-08",0,0,1,2,NA,1,42,45.79999998,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",82,"Grass","C",2016,"2016-05-08",0,1,3,1,0,4,26.6666666666667,14.5396825333334,10,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",49,"No Grass","W",2016,"2016-05-08",0,0,7,1.4,0.547722557505166,5,31.2222222222222,23.8329629525556,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",91,"No Grass","D",2016,"2016-05-08",0,0,6,1.2,0.447213595499958,5,80,52.34285712,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",29,"No Grass","W",2017,"2017-05-19",0,0,3,1.2,0.447213595499958,5,21.2857142857143,24.8674450470857,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",29,"Grass","W",2017,"2017-05-19",0,0,1,1.2,0.447213595499958,5,22.7692307692308,26.6005917075692,85,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",5,"No Grass","W",2017,"2017-05-19",0,0,14,1.6,0.547722557505166,5,26.5789473684211,41.4018218492632,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",17,"Grass","W",2017,"2017-04-09",15,0,0,1,0,5,18,17.524038456,90,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",19,"No Grass","W",2017,"2017-05-19",0,0,4,2,0.707106781186548,5,33.4,65.0336538256,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",59,"No Grass","W",2017,"2017-05-19",0,0,15,1.6,0.894427190999916,5,42.75,66.5913461328,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",92,"Grass","C",2017,"2017-05-19",0,1,10,1.4,0.547722557505166,5,30.5555555555556,41.6466346022222,100,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",86,"No Grass","C",2017,"2017-05-19",0,0,7,2.6,1.14017542509914,5,46.4347826086956,117.538043441113,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",82,"No Grass","C",2017,"2017-05-19",0,0,15,2.6,1.34164078649987,5,45.8214285714286,115.985491034771,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",15,"Grass","W",2017,"2017-05-19",0,0,2,1.2,0.447213595499958,5,18.3571428571429,21.4460851580571,30,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",84,"No Grass","C",2016,"2016-05-08",0,0,7,1.8,1.09544511501033,5,55.6666666666667,54.632857119,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",95,"No Grass","D",2016,"2016-05-08",0,0,2,1.5,0.707106781186548,2,53,43.3464285525,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",81,"Grass","D",2016,"2016-05-08",0,0,2,1,0,2,6,3.27142857,80,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",49,"No Grass","W",2017,"2017-05-19",0,0,2,1.6,0.547722557505166,5,35.5,55.2980769056,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",49,"Grass","W",2017,"2017-05-19",0,0,1,1,0,5,15.2307692307692,14.8280325396923,120,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",56,"No Grass","C",2017,"2017-05-19",0,0,15,1,0,5,14.9285714285714,14.5338255448571,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",82,"Grass","C",2017,"2017-05-19",0,0,4,1.4,0.547722557505166,5,23.5384615384615,32.0824704040616,45,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",19,"Grass","W",2017,"2017-05-19",0,0,5,1.6,0.547722557505166,5,29.8421052631579,46.4848177990737,85,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",96,"Grass","C",2017,"2017-05-19",0,0,4,1.75,0.957427107756338,4,31.5,53.6673677715,25,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",50,"Grass","C",2017,"2017-05-19",0,5,7,1,0,5,4.5,4.381009614,95,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",96,"No Grass","C",2017,"2017-05-19",0,1,4,1.4,0.547722557505166,5,12.4,16.90096153312,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",37,"Grass","W",2017,"2017-05-19",0,0,2,1,0,5,22.8333333333333,22.2295673006666,80,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",92,"No Grass","C",2017,"2017-05-19",0,1,8,1,0,5,34.7,33.7824519124,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",55,"Grass","W",2017,"2017-05-19",0,0,2,1,0,5,5.61538461538461,5.46690088584615,40,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",86,"Grass","C",2017,"2017-05-19",0,0,15,1.4,0.547722557505166,5,58.2222222222222,79.3557692056889,40,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",55,"No Grass","W",2017,"2017-05-19",0,0,15,1,0,5,17.7333333333333,17.2644230714666,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",84,"Grass","C",2017,"2017-05-19",0,0,15,1,0,5,15.4666666666667,15.0576923029334,50,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",98,"Grass","C",2017,"2017-05-19",0,0,5,1,0,5,12.7142857142857,12.3780906554286,80,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",84,"No Grass","C",2017,"2017-05-19",0,0,1,1,0,5,5.16666666666667,5.03004807533334,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",98,"No Grass","C",2017,"2017-05-19",0,0,2,1.5,0.707106781186548,2,17,24.825721146,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",56,"Grass","C",2017,"2017-05-19",0,1,2,1,0,5,7.16666666666667,6.97716345933334,80,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",30,"Grass","C",2017,"2017-05-19",0,0,15,1,0,5,20.1428571428571,19.6102335102857,75,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",30,"No Grass","C",2017,"2017-05-19",0,0,1,1,0,5,16.9090909090909,16.4619755192727,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",17,"No Grass","W",2017,"2017-05-19",0,0,2,1.2,0.447213595499958,5,23.0714285714286,26.9536401013714,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",5,"Grass","W",2017,"2017-05-19",0,0,15,1.4,0.547722557505166,5,15.0625,20.52989783005,80,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",23,"Grass","W",2017,"2017-05-19",0,0,3,1,0,5,15.9090909090909,15.4884178272727,70,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",59,"Grass","W",2017,"2017-05-19",0,0,15,1,0,5,22.7333333333333,22.1322115314666,100,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",50,"No Grass","C",2017,"2017-05-19",0,0,7,1,0,5,9,8.762019228,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",23,"No Grass","W",2017,"2017-05-19",0,0,4,1.4,0.547722557505166,5,27.2222222222222,37.1033653728889,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",15,"No Grass","W",2017,"2017-05-19",0,0,2,1.4,0.547722557505166,5,19.8333333333333,27.0324519145334,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",18,"No Grass","C",2017,"2017-05-19",0,0,8,1.8,0.447213595499958,5,31.8235294117647,55.7676753217412,NA,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Lasthenia californica",18,"Grass","C",2017,"2017-05-19",0,0,7,1.6,0.547722557505166,5,23.8235294117647,37.1097284950588,95,-2.17672412206952,-1.63466778080532,-1.13506247561691
"Plantago erecta",18,"No Grass","C",2017,"2017-05-19",0,8,7,3.4,0.894427190999916,5,2,5.7769911496,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",84,"Grass","C",2017,"2017-05-19",0,0,6,5.8,1.78885438199983,5,2,9.8548672552,50,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",59,"Grass","W",2017,"2017-05-19",0,0,15,7.4,2.07364413533277,5,2,12.5734513256,100,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",29,"Grass","W",2017,"2017-05-19",0,5,10,5.4,2.88097205817759,5,2,9.1752212376,85,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",96,"No Grass","C",2017,"2017-05-19",0,0,2,11,4.30116263352131,5,2,18.690265484,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",18,"Grass","C",2017,"2017-05-19",0,9,6,3.4,1.94935886896179,5,2,5.7769911496,95,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",86,"No Grass","C",2017,"2017-05-19",0,5,10,4.2,1.48323969741913,5,2,7.1362831848,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",5,"No Grass","W",2017,"2017-05-19",0,8,7,8.6,2.30217288664427,5,2,14.6123893784,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",49,"No Grass","W",2017,"2017-05-19",0,6,9,11.4,3.04959013639538,5,2,19.3699115016,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",55,"Grass","W",2017,"2017-05-19",0,1,14,3.6,1.14017542509914,5,2,6.1168141584,40,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",15,"Grass","W",2017,"2017-05-19",0,8,6,5.4,2.79284800875379,5,2,9.1752212376,30,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",5,"Grass","W",2016,"2016-05-08",0,0,27,4.4,1.81659021245849,5,2,7.4761061936,30,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",49,"Grass","W",2016,"2016-05-08",0,0,21,3.8,0.836660026534076,5,2,6.4566371672,90,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",19,"Grass","W",2016,"2016-05-08",0,17,3,9.6,5.12835256198323,5,2,16.3115044224,30,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",95,"Grass","D",2016,"2016-05-08",0,4,13,6.6,1.67332005306815,5,2,11.2141592904,30,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",49,"No Grass","W",2016,"2016-05-08",0,15,6,20.6,13.9570770578943,5,2,35.0017699064,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",59,"No Grass","W",2016,"2016-05-08",0,10,10,14.6,8.84872872225158,5,2,24.8070796424,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",5,"No Grass","W",2016,"2016-05-08",0,10,12,10.4,6.50384501660364,5,2,17.6707964576,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",19,"No Grass","W",2016,"2016-05-08",0,13,7,16.6,9.37016542009798,5,2,28.2053097304,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",23,"Grass","W",2016,"2016-05-08",0,10,10,8.6,6.02494813255683,5,2,14.6123893784,30,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",95,"No Grass","D",2016,"2016-05-08",0,1,17,12,5.43139024560011,5,2,20.389380528,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",50,"Grass","C",2016,"2016-05-08",0,0,20,3,1,5,2,5.097345132,70,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",29,"No Grass","W",2016,"2016-05-08",0,3,19,7.4,3.36154726279432,5,2,12.5734513256,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",92,"Grass","C",2016,"2016-05-08",0,14,2,6.2,2.77488738510232,5,2,10.5345132728,25,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",15,"Grass","W",2016,"2016-05-08",0,5,12,2.6,0.547722557505166,5,2,4.4176991144,25,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",96,"Grass","C",2016,"2016-05-08",0,8,11,5,5.65685424949238,5,2,8.49557522,30,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",89,"No Grass","D",2016,"2016-05-08",0,2,15,7,3.80788655293195,5,2,11.893805308,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",81,"No Grass","D",2016,"2016-05-08",0,6,18,5,2.34520787991171,5,2,8.49557522,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",50,"No Grass","C",2016,"2016-05-08",0,1,18,10.8,6.26099033699941,5,2,18.3504424752,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",15,"No Grass","W",2016,"2016-05-08",0,9,17,6.6,3.71483512420134,5,2,11.2141592904,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",82,"Grass","C",2016,"2016-05-08",0,6,19,3.4,1.67332005306815,5,2,5.7769911496,10,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",96,"No Grass","C",2016,"2016-05-20",0,0,12,11.2,4.7116875957559,5,2,19.0300884928,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",89,"Grass","D",2016,"2016-05-08",0,0,19,2.6,1.51657508881031,5,2,4.4176991144,10,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",17,"Grass","W",2016,"2016-05-08",0,7,15,2.6,0.894427190999916,5,2,4.4176991144,80,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",91,"No Grass","D",2016,"2016-05-08",0,3,13,7.6,5.12835256198323,5,2,12.9132743344,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",18,"No Grass","C",2016,"2016-05-08",0,7,4,8.2,4.32434966208793,5,2,13.9327433608,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",97,"Grass","D",2016,"2016-05-08",0,0,14,3,1,5,2,5.097345132,60,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",30,"Grass","C",2016,"2016-05-08",0,0,27,6.4,2.50998007960223,5,2,10.8743362816,35,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",82,"No Grass","C",2016,"2016-04-24",0,17,0,4.6,2.70185121722126,5,2,7.8159292024,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",17,"No Grass","W",2016,"2016-05-08",0,6,7,5.6,1.14017542509914,5,2,9.5150442464,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",83,"Grass","D",2016,"2016-05-08",0,0,19,2,0.707106781186548,5,2,3.398230088,80,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",97,"No Grass","D",2016,"2016-05-08",0,3,14,9.8,4.32434966208793,5,2,16.6513274312,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",99,"No Grass","D",2016,"2016-05-08",0,7,12,12.2,9.36482781475453,5,2,20.7292035368,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",84,"No Grass","C",2016,"2016-05-08",0,15,7,7.8,5.97494769851586,5,2,13.2530973432,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",30,"No Grass","C",2016,"2016-05-08",0,15,8,10.4,7.76530746332687,5,2,17.6707964576,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",56,"Grass","C",2016,"2016-05-08",0,9,12,4,2,5,2,6.796460176,70,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",98,"No Grass","C",2016,"2016-05-08",0,5,14,3.8,1.30384048104053,5,2,6.4566371672,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",56,"No Grass","C",2016,"2016-05-08",0,0,19,8.6,4.82700735445887,5,2,14.6123893784,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",81,"Grass","D",2016,"2016-05-08",0,0,19,1.6,0.547722557505166,5,2,2.7185840704,80,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",83,"No Grass","D",2016,"2016-05-08",0,9,4,15.8,9.80815986819138,5,2,26.8460176952,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",84,"Grass","C",2016,"2016-05-08",0,5,8,5,2.73861278752583,5,2,8.49557522,40,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",93,"No Grass","D",2016,"2016-05-08",0,0,17,10,4.58257569495584,5,2,16.99115044,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",59,"Grass","W",2016,"2016-05-08",0,0,19,6.2,1.92353840616713,5,2,10.5345132728,40,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",99,"Grass","D",2016,"2016-05-08",0,0,18,1.4,0.547722557505166,5,2,2.3787610616,90,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",55,"No Grass","W",2016,"2016-05-08",0,0,20,6.4,3.91152144312159,5,2,10.8743362816,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",91,"Grass","D",2016,"2016-05-08",0,0,14,4,1.4142135623731,5,2,6.796460176,50,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",29,"Grass","W",2016,"2016-05-08",0,0,21,5.8,2.58843582110896,5,2,9.8548672552,50,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",93,"Grass","D",2016,"2016-05-08",0,0,12,3.8,1.6431676725155,5,2,6.4566371672,25,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",92,"No Grass","C",2016,"2016-05-08",0,11,7,17.2,7.59605160593318,5,2,29.2247787568,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",55,"Grass","W",2016,"2016-05-08",0,0,21,3.8,0.836660026534076,5,2,6.4566371672,80,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",98,"Grass","C",2016,"2016-05-08",0,0,21,3.8,1.78885438199983,5,2,6.4566371672,75,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",59,"No Grass","W",2017,"2017-05-19",0,0,15,13.4,7.60263112349929,5,2,22.7681415896,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",82,"No Grass","C",2017,"2017-05-19",0,5,3,7.8,5.54075807087803,5,2,13.2530973432,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",96,"Grass","C",2017,"2017-05-19",0,15,0,6.2,2.58843582110896,5,2,10.5345132728,25,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",86,"Grass","C",2017,"2017-05-19",0,0,15,2.8,1.30384048104053,5,2,4.7575221232,40,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",29,"No Grass","W",2017,"2017-05-19",0,7,7,10.6,5.54977477020464,5,2,18.0106194664,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",15,"No Grass","W",2017,"2017-05-19",0,8,7,5,3.53553390593274,5,2,8.49557522,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",19,"Grass","W",2017,"2017-05-19",0,4,11,5.2,1.30384048104053,5,2,8.8353982288,85,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",56,"Grass","C",2017,"2017-05-19",0,4,11,6,3.08220700148449,5,2,10.194690264,80,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",82,"Grass","C",2017,"2017-05-19",0,5,9,3.2,1.09544511501033,5,2,5.4371681408,45,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",30,"No Grass","C",2017,"2017-05-19",0,0,15,4.8,2.28035085019828,5,2,8.1557522112,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",98,"Grass","C",2017,"2017-05-19",0,4,11,2,0.707106781186548,5,2,3.398230088,80,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",17,"Grass","W",2017,"2017-05-19",0,12,3,3.6,2.19089023002066,5,2,6.1168141584,90,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",23,"Grass","W",2017,"2017-05-19",0,0,15,3.4,1.34164078649987,5,2,5.7769911496,70,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",92,"No Grass","C",2017,"2017-05-19",0,12,3,9.8,6.57267069006199,5,2,16.6513274312,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",50,"Grass","C",2017,"2017-05-19",0,12,3,3.8,3.11448230047949,5,2,6.4566371672,95,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",55,"No Grass","W",2017,"2017-05-19",0,0,15,5.4,2.07364413533277,5,2,9.1752212376,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",56,"No Grass","C",2017,"2017-05-19",0,4,11,6.6,4.09878030638384,5,2,11.2141592904,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",17,"No Grass","W",2017,"2017-05-19",0,4,10,12.8,5.84807660688538,5,2,21.7486725632,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",84,"No Grass","C",2017,"2017-05-19",0,3,12,4.2,1.09544511501033,5,2,7.1362831848,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",30,"Grass","C",2017,"2017-05-19",0,8,7,4.4,1.81659021245849,5,2,7.4761061936,75,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",37,"Grass","W",2017,"2017-05-19",0,7,8,4.6,1.81659021245849,5,2,7.8159292024,80,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",50,"No Grass","C",2017,"2017-05-19",0,15,0,3.2,0.836660026534076,5,2,5.4371681408,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",19,"No Grass","W",2017,"2017-05-19",0,15,0,6.6,1.94935886896179,5,2,11.2141592904,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",92,"Grass","C",2017,"2017-05-19",0,11,4,3.8,1.48323969741913,5,2,6.4566371672,100,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",98,"No Grass","C",2017,"2017-05-19",0,0,15,3.4,0.894427190999916,5,2,5.7769911496,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",49,"Grass","W",2017,"2017-05-19",0,5,10,4.6,1.94935886896179,5,2,7.8159292024,120,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",23,"No Grass","W",2017,"2017-05-19",0,13,1,5.8,3.27108544675922,5,2,9.8548672552,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",37,"No Grass","W",2017,"2017-05-19",0,13,2,7.2,3.11448230047949,5,2,12.2336283168,NA,0.102902256973463,-1.01453268637674,0.0861268277326971
"Plantago erecta",5,"Grass","W",2017,"2017-05-19",0,6,9,4,1.58113883008419,5,2,6.796460176,80,0.102902256973463,-1.01453268637674,0.0861268277326971
